Date,AAPL AMD_cum_rets,GOOGL AMD_cum_rets,GOOGL UNH_cum_rets,TM MRK_cum_rets,META HD_cum_rets,JNJ LLY_cum_rets
2021-03-24,1.0668428322725445,1.1569622858553648,1.0105281659848668,1.0403692994613125,1.196230473683839,1.0635955488487734
2021-03-25,1.0648852745301856,1.1579821219745028,1.0124749992175217,1.0403692994613125,1.1855293831211173,1.0635955488487734
2021-03-26,1.071128378211611,1.1690876806531414,1.0124749992175217,1.0403692994613125,1.184576301430597,1.0635955488487734
2021-03-29,1.071128378211611,1.1690876806531414,1.0167656876291833,1.0403692994613125,1.201641767561045,1.0635955488487734
2021-03-30,1.071128378211611,1.1690876806531414,1.0167656876291833,1.0403692994613125,1.201641767561045,1.0635955488487734
2021-03-31,1.071128378211611,1.1690876806531414,1.0097707799998246,1.0352121373273198,1.201641767561045,1.0562250170595728
2021-04-01,1.0591080853337358,1.1681718176769538,0.9881000779677153,1.0418638892645058,1.1984989788049796,1.054075621293337
2021-04-05,1.0683574077074034,1.1841181474071123,0.9741921495944194,1.0381312453067584,1.1941571601130512,1.0551757154496018
2021-04-06,1.0691745669303727,1.1841181474071123,0.9718032898903839,1.0368675682026636,1.1958838400044784,1.058591487661558
2021-04-07,1.0707015308824852,1.1841181474071123,0.9699185556415284,1.0365753972749308,1.1840678643183802,1.058494723063212
2021-04-08,1.0707015308824852,1.1841181474071123,0.9696596137370626,1.0376675558022643,1.188137449882738,1.0540833309154105
2021-04-09,1.0707015308824852,1.1841181474071123,0.9820420419468339,1.0406516771624577,1.1964740216346006,1.0431410104552328
2021-04-12,1.05563216920895,1.1841181474071123,0.9820420419468339,1.0406516771624577,1.1964740216346006,1.0504319635198645
2021-04-13,1.0566401651928181,1.1945940337753331,0.9851482956557978,1.0438990287942527,1.1964740216346006,1.0413778619070724
2021-04-14,1.0592980651031203,1.1906531438977344,0.9799075713496633,1.0438990287942527,1.1964740216346006,1.041211220355496
2021-04-15,1.077889625352587,1.2089760649051209,0.9709619580622104,1.0438990287942527,1.2013279997180275,1.0351299763072044
2021-04-16,1.077889625352587,1.2120361730376699,0.9693993590193777,1.0438990287942527,1.1924315556932932,1.032562528086032
2021-04-19,1.077889625352587,1.2177436916686382,0.9724067941439684,1.0438990287942527,1.1902348572173467,1.0334503908996702
2021-04-20,1.077889625352587,1.2237983624164204,0.9625117989258677,1.0318861509980455,1.1969608593055965,1.0420128673438425
2021-04-21,1.077889625352587,1.2237983624164204,0.9606768856244182,1.0322290163218526,1.1937867549370114,1.0420128673438425
2021-04-22,1.077889625352587,1.2237983624164204,0.9592764072010419,1.0397641650647051,1.1944871021885706,1.0420128673438425
2021-04-23,1.077889625352587,1.2237983624164204,0.9654984713760455,1.041277558662833,1.1994916715585489,1.0458320945341089
2021-04-26,1.0647329685681843,1.211007358466242,0.9654984713760455,1.041277558662833,1.1899794796169443,1.046485097525668
2021-04-27,1.0657301372777377,1.2090764858579839,0.9678140580750634,1.041277558662833,1.189813984370949,1.0371357343371999
2021-04-28,1.0703898598224106,1.2296081315186809,0.9545437126490975,1.041277558662833,1.1831402270731526,1.0376461208910188
2021-04-29,1.071130645745507,1.2296081315186809,0.9570786334990906,1.041277558662833,1.1595594826774254,1.0366419250581371
2021-04-30,1.0772789211361027,1.2296081315186809,0.9625357339050012,1.0528193195050877,1.166435344435938,1.0434577603242776
2021-05-03,1.0772789211361027,1.2296081315186809,0.9729556025566282,1.0577582010605606,1.1810216893572707,1.0434577603242776
2021-05-04,1.0965929715169789,1.24061639718687,0.9604229634601308,1.0577582010605606,1.1810216893572707,1.0434577603242776
2021-05-05,1.0915393576958834,1.2368497108531724,0.9624418443163231,1.0577582010605606,1.1810216893572707,1.0434577603242776
2021-05-06,1.0868797053900183,1.2352962353018644,0.9656200189443515,1.0629987437285906,1.1810216893572707,1.0434256456577422
2021-05-07,1.0909858965725276,1.2403747718737155,0.9667304870266191,1.0620133774140421,1.1810216893572707,1.0425907690621035
2021-05-10,1.0874607957993039,1.2403747718737155,0.9526952873049289,1.0683032115566669,1.1810216893572707,1.049635616073362
2021-05-11,1.0970766523429065,1.2403747718737155,0.9612887784265554,1.0683032115566669,1.1992107752388812,1.0460612130252493
2021-05-12,1.0970766523429065,1.2375434310694091,0.9561769700450147,1.0683032115566669,1.2139059926753595,1.0483416299848471
2021-05-13,1.0970766523429065,1.2519257011151845,0.9604587041768208,1.0683032115566669,1.2139059926753595,1.0483416299848471
2021-05-14,1.0990320004700878,1.2519257011151845,0.9706053033252977,1.0683032115566669,1.2139059926753595,1.0483416299848471
2021-05-17,1.1055948131563433,1.2519257011151845,0.9663969049377037,1.0693073664360289,1.2108190043358766,1.0483416299848471
2021-05-18,1.1108190933160578,1.2519257011151845,0.9732177967794456,1.0609245144575763,1.2158941505330794,1.0483416299848471
2021-05-19,1.1108190933160578,1.2519257011151845,0.9693887505577612,1.0655806836354107,1.2083590243942943,1.05364985887763
2021-05-20,1.1097631260862844,1.2476163756981398,0.9607339397228789,1.0650316207708035,1.2048801601538006,1.05364985887763
2021-05-21,1.1087245056495234,1.2500096053637941,0.9667243228821907,1.0600887660396867,1.210303432238017,1.0534680358588941
2021-05-24,1.113667493844536,1.2610733624639243,0.9525215878989498,1.0555965948802468,1.198564524936712,1.053503512006234
2021-05-25,1.1105769874539653,1.2610733624639243,0.9554060548168413,1.0497667247313003,1.1995095783394114,1.0573030488390693
2021-05-26,1.1079693530190413,1.2610733624639243,0.9528856373217105,1.045136599320441,1.2031896626766287,1.0573030488390693
2021-05-27,1.1024910769756482,1.2610733624639243,0.9566538289032713,1.0356999214648037,1.2003932743172754,1.0573030488390693
2021-05-28,1.09155576129136,1.2610733624639243,0.957474809010214,1.0377086568528342,1.2088221041565672,1.0573030488390693
2021-06-01,1.0882788321732115,1.2620029693016628,0.957474809010214,1.019254229662504,1.2088221041565672,1.0573030488390693
2021-06-02,1.086820792224703,1.253826406116591,0.9600111510526229,1.016662561460776,1.2088221041565672,1.0587046537052
2021-06-03,1.0937162157805675,1.2601584926211278,0.9680270006153558,1.0228329661211664,1.2088221041565672,1.0512051283414259
2021-06-04,1.0965813943071063,1.2621138089702197,0.9680270006153558,1.0216153951527698,1.2088221041565672,1.0543712089233777
2021-06-07,1.0965813943071063,1.2653840947965342,0.9680270006153558,1.0230209178214753,1.2088221041565672,1.0084138106955132
2021-06-08,1.0965813943071063,1.2653840947965342,0.9725335484618512,1.0285110973155485,1.2171164629951448,1.0143010782703183
2021-06-09,1.0891769779532716,1.2584997159656846,0.971662146570399,1.0170825818110842,1.2171164629951448,1.0138021012418401
2021-06-10,1.1018389470810492,1.2631082028867198,0.9686580393824001,1.0009497629485515,1.2171164629951448,1.0070682907852833
2021-06-11,1.0948229015025448,1.2630237983386343,0.9676481956315655,1.0021638525902672,1.2171164629951448,1.027240525066834
2021-06-14,1.084656390708144,1.261246844392491,0.9676639767233989,0.9995322775308598,1.2255267906269398,1.027240525066834
2021-06-15,1.0820184776905224,1.2596285895190988,0.974977481047488,1.0016001511192136,1.2255267906269398,1.027240525066834
2021-06-16,1.0789024325484373,1.2607704960199315,0.9744723662209425,0.9984073721739487,1.2255267906269398,1.0184341117121305
2021-06-17,1.0984079400012134,1.2820871570779284,0.9766593179778356,0.9971517801745756,1.2255267906269398,1.0170500768975117
2021-06-18,1.0984079400012134,1.2770113027353662,0.9762438027039537,0.9792642813546832,1.2255267906269398,1.0159503472299658
2021-06-21,1.0984079400012134,1.2966791231342987,0.9712891089634448,0.9839459374983767,1.2255267906269398,1.0174889107341079
2021-06-22,1.0984079400012134,1.2966791231342987,0.9714511184309085,0.9889630146478262,1.2265182621641664,1.0133074091663707
2021-06-23,1.0984079400012134,1.2966791231342987,0.9731245771240591,0.9882454873699726,1.2292366982302962,1.0050161699760423
2021-06-24,1.0984079400012134,1.2966791231342987,0.9695240676531415,0.9834663151422182,1.2313210925247977,1.0342707357556213
2021-06-25,1.0984079400012134,1.2966791231342987,0.961832210593167,0.980008724155806,1.2313210925247977,1.0458852700769972
2021-06-28,1.0984079400012134,1.2966791231342987,0.9656976649078358,0.9801819158205975,1.2313210925247977,1.0521410051467586
2021-06-29,1.0984079400012134,1.2966791231342987,0.9679783547667786,0.977984857771211,1.2441388386814405,1.0521410051467586
2021-06-30,1.0799412204332932,1.2764149325927843,0.9638900117684879,0.9707872260338024,1.2441388386814405,1.0521410051467586
2021-07-01,1.087374447311422,1.2855439889862352,0.9598448373869379,0.9727342799146723,1.2441388386814405,1.0521410051467586
2021-07-02,1.0916639449980081,1.2923091255558337,0.9651957680735715,0.9719779867700965,1.2441388386814405,1.0521410051467586
2021-07-06,1.1014220479644952,1.299880005295733,0.9651957680735715,0.9735646388219525,1.2441388386814405,1.0521410051467586
2021-07-07,1.1014220479644952,1.299880005295733,0.9651957680735715,0.9741092027144623,1.2441388386814405,1.0521410051467586
2021-07-08,1.1034090826617298,1.3007864947032455,0.9651957680735715,0.9741092027144623,1.2449814365333343,1.0543915458809252
2021-07-09,1.104663669738177,1.3046341208083148,0.9651957680735715,0.9741092027144623,1.246228609428317,1.0471136121968339
2021-07-12,1.1075042348216897,1.2983183361259119,0.9651957680735715,0.9684961782161775,1.2501899425059977,1.0491512052784233
2021-07-13,1.102251000632211,1.2942071139932223,0.9651957680735715,0.9684529422510477,1.2501899425059977,1.0474801845108972
2021-07-14,1.086893835759476,1.2852640000816296,0.9651957680735715,0.9667570655867473,1.259965872543534,1.0457769660281133
2021-07-15,1.0816150391412058,1.2801343156561664,0.9760794076624392,0.9715869487625141,1.259965872543534,1.041191222978752
2021-07-16,1.0867634525285383,1.276637023570234,0.9766523260085322,0.9743417042174194,1.2582013082334105,1.0437722917949728
2021-07-19,1.106271945516048,1.2911272212056022,0.980006986248057,0.9743417042174194,1.2575172154360288,1.0500207581056016
2021-07-20,1.106271945516048,1.2911272212056022,0.9815521226079705,0.9743417042174194,1.2556284750246005,1.0500207581056016
2021-07-21,1.106271945516048,1.2911272212056022,0.9815521226079705,0.9724792260187654,1.2614350650836585,1.0500207581056016
2021-07-22,1.1011785640262224,1.2850246312663902,0.9815521226079705,0.9786490003693861,1.2614350650836585,1.0500207581056016
2021-07-23,1.1019643653835511,1.2966383546581823,0.9682164611614127,0.9802546415859146,1.2465629361461699,1.0500207581056016
2021-07-26,1.1048580894593265,1.3010050653360803,0.9621899518738752,0.9802546415859146,1.2424617758566932,1.0532183007481355
2021-07-27,1.1016072582570307,1.3010050653360803,0.9738757026691496,0.9802546415859146,1.2447751560052271,1.0554908669735044
2021-07-28,1.0630097835842143,1.3010050653360803,0.9544550271969471,0.9813725575000837,1.2372366355110993,1.0554908669735044
2021-07-29,1.0451406740499563,1.2783613617981442,0.9620057076358379,0.9936629111160458,1.261054950971619,1.0589565342162257
2021-07-30,1.0362221998514578,1.2639066864144692,0.9683600143036215,0.9983062332070403,1.261054950971619,1.0633675776936695
2021-08-02,1.0302602384366906,1.258287760967317,0.9683600143036215,0.9896284552816177,1.2571981993312236,1.0684472193201717
2021-08-03,1.0248120634571503,1.249019063897886,0.9683600143036215,0.9821895126849032,1.2504615985557623,1.0684472193201717
2021-08-04,1.0044299269275692,1.2276587903157237,0.9683600143036215,0.9883728014822316,1.2637117285666126,1.0562570315951003
2021-08-05,1.0408440066302005,1.2663098680229479,0.9683600143036215,0.9888297014810408,1.2650342141146282,1.0571576783887604
2021-08-06,1.0408440066302005,1.2663098680229479,0.9683600143036215,0.9948468944078013,1.2650342141146282,1.0600375507800552
2021-08-09,1.025958948235899,1.2663098680229479,0.9683600143036215,0.9948468944078013,1.2664905161253366,1.057751617695241
2021-08-10,1.0200165392477696,1.2605515806062944,0.9683600143036215,0.9948468944078013,1.271208409258244,1.0568347066083246
2021-08-11,1.0223634009708187,1.26660407871695,0.9683600143036215,0.9948468944078013,1.2800936558519078,1.0692971920693108
2021-08-12,1.005852017581224,1.257147687532354,0.9683600143036215,0.9948468944078013,1.2883885498412218,1.0642948524285383
2021-08-13,1.0215400222501119,1.271905076715316,0.9683600143036215,0.9915352946615429,1.2928308730905074,1.0615787382326403
2021-08-16,1.0002928945027612,1.271905076715316,0.9683600143036215,0.9826082007288551,1.2928308730905074,1.0663116312615024
2021-08-17,1.003263462422613,1.271905076715316,0.9570956962427725,0.9721267712741491,1.2928308730905074,1.0654249912590612
2021-08-18,0.9966639167554188,1.271905076715316,0.958113786978688,0.9739907564663598,1.2988973682772704,1.062592837323884
2021-08-19,0.9969222474788596,1.272840278992812,0.9476379324192308,0.9530292669142226,1.301731225113135,1.0611719829146955
2021-08-20,0.9966131510411687,1.2716061432461814,0.9525578212523622,0.9449712156773228,1.301731225113135,1.0588512839971245
2021-08-23,1.0096255145556392,1.2810148780431074,0.9663450064638115,0.9616598259028053,1.301731225113135,1.05477583669013
2021-08-24,1.0096255145556392,1.2810148780431074,0.9663450064638115,0.9743217177574494,1.301731225113135,1.0514011543550763
2021-08-25,1.0096255145556392,1.2810148780431074,0.9610258124943746,0.9743217177574494,1.301731225113135,1.0562477623935076
2021-08-26,1.0126459895389992,1.2810148780431074,0.9617851942478314,0.9765608371217311,1.3050080255504193,1.0537062718067447
2021-08-27,0.9994122160429535,1.2810148780431074,0.9572286956385785,0.9682969179692557,1.2986316154430566,1.0516433359491648
2021-08-30,1.0151209635006195,1.2834539841635826,0.9570024886807278,0.9722800815647807,1.2957649080371372,1.0541013898561262
2021-08-31,1.0151209635006195,1.2862761257991155,0.9566705075307704,0.9671909837410831,1.2982329669656307,1.0481170426427695
2021-09-01,1.0151209635006195,1.2862761257991155,0.9583629617501994,0.9616156273337819,1.2957050598222417,1.045191213054349
2021-09-02,1.0151209635006195,1.2862761257991155,0.973281302770731,0.967815300938184,1.3116672192224512,1.0463862220431657
2021-09-03,1.0167276377781749,1.2862761257991155,0.9750761768140215,0.9610533056309305,1.3087220519225358,1.0464362099005249
2021-09-07,1.0069772621026911,1.2862761257991155,0.9778001665863044,0.9483565913295858,1.317397562853643,1.0456616011331714
2021-09-08,1.0006437267465969,1.2862761257991155,0.9812174682992956,0.950993636099909,1.307154674193887,1.0473240462089672
2021-09-09,1.0056847016676898,1.2882576327181088,0.9812174682992956,0.9434438118604891,1.3072677999717766,1.030679648824221
2021-09-10,1.0187254238386358,1.2942675324438375,0.9812174682992956,0.953659531954184,1.3076944475067958,1.034670539017451
2021-09-13,1.0187254238386358,1.288655068156284,0.9812174682992956,0.9479831999075411,1.300155133962192,1.0365451336075953
2021-09-14,1.0187254238386358,1.2932855757256199,0.9835868789805321,0.9451432017638581,1.3038811804086936,1.031394227649042
2021-09-15,1.0223259913606468,1.2932855757256199,0.9834857750816015,0.9458744036442281,1.3005741744594883,1.0327071506118404
2021-09-16,1.018856282507138,1.2932855757256199,0.9809277680901229,0.9425234703101594,1.2959244860543342,1.0298146858117097
2021-09-17,1.0208687532165757,1.2932855757256199,0.9678772311421068,0.9459981978581397,1.2876858293626003,1.031332844313888
2021-09-20,1.021446825715254,1.2932855757256199,0.9701775427753737,0.960948074514819,1.2843924139306517,1.0388483427101398
2021-09-21,1.0173522552374619,1.2932855757256199,0.9721834408656742,0.9730257210580983,1.284396324292685,1.042554203723941
